Date&Time,Tweet,Tweet_ID,ReTweet_Count,Favorite_Count,Tweet_Source,blob_polarity,blob_subjectivity,blob_sentiment,ds,vader_scores,vader_polarity,vader_sentiment
2016-06-28 17:43:34+00:00,good meet im impressed afds ambitious plans fight poverty inequality,747847927259758592,485,2056,Twitter for Windows Phone,0.65,0.7833333333333333,positive,BillGates,"{'neg': 0.295, 'neu': 0.25, 'pos': 0.455, 'compound': 0.4939}",0.4939,positive
2016-06-27 20:25:41+00:00,great news frances pledge vital work end aids tb malaria,747526337783443457,375,1244,Twitter for Windows Phone,0.45,0.575,positive,BillGates,"{'neg': 0.0, 'neu': 0.559, 'pos': 0.441, 'compound': 0.743}",0.743,positive
2016-06-27 13:36:00+00:00,everyone needs coach yet theres one group people receive almost feedback help improve,747423235067809792,1879,3680,Sprinklr,0.0,0.0,neutral,BillGates,"{'neg': 0.0, 'neu': 0.685, 'pos': 0.315, 'compound': 0.6197}",0.6197,positive
2016-06-25 15:11:00+00:00,great weekendread caltech commencement address powerful defense science via,746722367221731328,807,1912,Sprinklr,0.55,0.875,positive,BillGates,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.8126}",0.8126,positive
2016-06-24 13:18:05+00:00,travels ive seen lacking energy affects peoples lives sometimes surprising ways,746331563030372352,3027,8205,Sprinklr,0.7,0.5,positive,BillGates,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.4939}",0.4939,positive
2016-06-23 16:46:52+00:00,gave one wish help worlds poorest people would pick,746021719010217984,4967,9929,Twitter Web Client,0.0,0.0,neutral,BillGates,"{'neg': 0.235, 'neu': 0.403, 'pos': 0.362, 'compound': 0.2263}",0.2263,positive
2016-06-22 14:55:01+00:00,would world without energy look like 14 billion people dont need imagine,745631181979418624,1513,3326,Sprinklr,0.0,0.0,neutral,BillGates,"{'neg': 0.282, 'neu': 0.718, 'pos': 0.0, 'compound': -0.4449}",-0.4449,negative
2016-06-20 13:23:01+00:00,feed 10 billion people future farming brighter might think,744883254033932288,2753,5686,Sprinklr,0.0,0.125,neutral,BillGates,"{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.3818}",0.3818,positive
2016-06-19 14:14:01+00:00,happy fathers day one generous wise people know,744533701632090112,910,6550,Sprinklr,0.75,0.95,positive,BillGates,"{'neg': 0.0, 'neu': 0.331, 'pos': 0.669, 'compound': 0.8779}",0.8779,positive
2016-06-18 15:41:00+00:00,cool ideas carbon capture storage new approach could lock co2 away forever,744193201846816768,1294,2555,Sprinklr,0.24318181818181817,0.5522727272727272,positive,BillGates,"{'neg': 0.0, 'neu': 0.827, 'pos': 0.173, 'compound': 0.3182}",0.3182,positive
2016-06-16 19:05:32+00:00,rt utterly devastated news murder remarkable compassionate amp brilliant champion women girls e,743519898727391233,199,0,Twitter for Windows Phone,0.5499999999999999,0.9166666666666666,positive,BillGates,"{'neg': 0.301, 'neu': 0.228, 'pos': 0.471, 'compound': 0.642}",0.642,positive
2016-06-16 15:56:31+00:00,scientists alma mater created bionic leaf converts sunshine fuel,743472330513457152,4934,10040,Sprinklr,0.0,0.0,neutral,BillGates,"{'neg': 0.0, 'neu': 0.574, 'pos': 0.426, 'compound': 0.6369}",0.6369,positive
2016-06-15 17:52:07+00:00,im excited chickens coop live birds set new york,743139033467879424,973,3711,Twitter Web Client,0.2159090909090909,0.5681818181818182,positive,BillGates,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.34}",0.34,positive
2016-06-14 19:30:00+00:00,melinda gender gap nobodys talking stateofwomen,742801282067484673,744,1761,Sprinklr,0.0,0.0,neutral,BillGates,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2016-06-11 15:23:01+00:00,explains good news hivand remaining challenges,741651959703306240,708,1642,Sprinklr,0.7,0.6000000000000001,positive,BillGates,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.4939}",0.4939,positive
2016-06-10 14:11:00+00:00,melinda excited chickens heres help lift families poverty,741271450993229824,1103,2411,Sprinklr,0.375,0.75,positive,BillGates,"{'neg': 0.246, 'neu': 0.373, 'pos': 0.381, 'compound': 0.2023}",0.2023,positive
2016-06-10 05:30:00+00:00,asked join breakthrough energy coalition didnt hesitate lucky,741140336764985348,603,2169,Sprinklr,0.3333333333333333,0.8333333333333334,positive,BillGates,"{'neg': 0.187, 'neu': 0.321, 'pos': 0.491, 'compound': 0.418}",0.418,positive
2016-06-09 20:06:18+00:00,burkina faso probably 3 times many chickens people watch video learn,740998475970686977,1335,2856,Twitter Web Client,0.5,0.5,positive,BillGates,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2016-06-09 12:07:01+00:00,living extreme poverty id want raise chickens heres,740877859447832580,1668,3161,Sprinklr,-0.125,1.0,negative,BillGates,"{'neg': 0.322, 'neu': 0.538, 'pos': 0.14, 'compound': -0.4641}",-0.4641,negative
2016-06-09 00:16:01+00:00,heres flock chickens donated family need behalf,740698931802312704,1276,2685,Sprinklr,0.0,0.0,neutral,BillGates,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2016-06-08 19:17:34+00:00,help give away 100000 chickens,740623822311804933,1125,2365,Sprinklr,0.0,0.0,neutral,BillGates,"{'neg': 0.0, 'neu': 0.597, 'pos': 0.403, 'compound': 0.4019}",0.4019,positive
2016-06-08 04:10:02+00:00,shines critical light issue deserves attention,740395434930282496,1249,2152,Sprinklr,0.2,0.75,positive,BillGates,"{'neg': 0.315, 'neu': 0.685, 'pos': 0.0, 'compound': -0.3182}",-0.3182,negative
2016-06-07 00:59:38+00:00,written new book past future epidemics terrific writer important topic,739985131365093377,419,1341,Sprinklr,0.057272727272727274,0.5659090909090909,positive,BillGates,"{'neg': 0.0, 'neu': 0.62, 'pos': 0.38, 'compound': 0.5994}",0.5994,positive
2016-06-05 15:05:09+00:00,making big progress toward energy technologies power world,739473136664600576,1437,3335,Sprinklr,0.0,0.1,neutral,BillGates,"{'neg': 0.0, 'neu': 0.55, 'pos': 0.45, 'compound': 0.5994}",0.5994,positive
2016-06-04 13:41:02+00:00,shortage books japans economy one great place start,739089580876562432,867,2674,Sprinklr,0.8,0.75,positive,BillGates,"{'neg': 0.165, 'neu': 0.496, 'pos': 0.339, 'compound': 0.4767}",0.4767,positive
2016-06-03 19:11:55+00:00,inspired generosity work,738810464595890176,202,800,Twitter for Windows Phone,0.0,0.0,neutral,BillGates,"{'neg': 0.0, 'neu': 0.133, 'pos': 0.867, 'compound': 0.7579}",0.7579,positive
2016-06-03 13:02:02+00:00,clever book explains math plays daily lives without even knowing,738717378868043777,2171,4645,Sprinklr,0.08333333333333333,0.4166666666666667,positive,BillGates,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.6124}",0.6124,positive
2016-06-02 15:25:35+00:00,great meeting energy ministers fellow members breakthrough energy coalition,738391116257464320,690,3408,Twitter for Windows Phone,0.8,0.75,positive,BillGates,"{'neg': 0.0, 'neu': 0.42, 'pos': 0.58, 'compound': 0.8074}",0.8074,positive
2016-06-02 12:05:00+00:00,lot progress recently want give update energy work,738340640191328256,1176,2807,Sprinklr,0.0,0.25,neutral,BillGates,"{'neg': 0.0, 'neu': 0.446, 'pos': 0.554, 'compound': 0.6369}",0.6369,positive
2016-06-01 23:45:35+00:00,happy welcome airbnb founders giving pledge,738154558417862657,380,1287,Sprinklr,0.8,0.95,positive,BillGates,"{'neg': 0.0, 'neu': 0.248, 'pos': 0.752, 'compound': 0.8442}",0.8442,positive
2016-05-31 20:32:10+00:00,envisions world every parent confidence name child via,737743496958902273,295,1040,Sprinklr,0.0,0.0,neutral,BillGates,"{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.5106}",0.5106,positive
2016-05-31 17:25:00+00:00,shown tremendous leadership climate change enjoyed annual letter philanthropy,737696393494691840,355,1096,Sprinklr,0.41666666666666663,0.85,positive,BillGates,"{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.5106}",0.5106,positive
2016-05-31 14:11:01+00:00,novel inspired rekindle scifi habit,737647575545839616,523,1622,Sprinklr,0.0,0.0,neutral,BillGates,"{'neg': 0.0, 'neu': 0.353, 'pos': 0.647, 'compound': 0.6705}",0.6705,positive
2016-05-28 14:13:01+00:00,hope find least one book inspires go beaten path,736560913336176640,1488,3829,Sprinklr,-0.3,0.4,negative,BillGates,"{'neg': 0.192, 'neu': 0.411, 'pos': 0.397, 'compound': 0.4588}",0.4588,positive
2016-05-27 16:41:28+00:00,sleeping sickness disease people never heard ofheres eliminate,736235887244238848,3216,7202,Sprinklr,0.0,0.0,neutral,BillGates,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2016-05-26 14:55:28+00:00,want help end child poverty dont miss rednoseday special tonight 98c,735846823802241027,1176,2699,Twitter Web Client,0.35714285714285715,0.5714285714285714,positive,BillGates,"{'neg': 0.327, 'neu': 0.353, 'pos': 0.32, 'compound': -0.2764}",-0.2764,negative
2016-05-26 13:34:01+00:00,would recommend book anyone interested history future species,735826324170919941,1792,4296,Sprinklr,0.125,0.3125,positive,BillGates,"{'neg': 0.0, 'neu': 0.536, 'pos': 0.464, 'compound': 0.6369}",0.6369,positive
2016-05-25 12:39:01+00:00,lives equal value guides everything,735450095412469761,1022,2497,Sprinklr,0.0,0.25,neutral,BillGates,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.34}",0.34,positive
2016-05-25 06:32:00+00:00,clear tb malaria workwe need new approach fighting drugresistant infections,735357732195303426,989,2023,Sprinklr,0.1181818181818182,0.41893939393939394,positive,BillGates,"{'neg': 0.191, 'neu': 0.611, 'pos': 0.198, 'compound': 0.0258}",0.0258,positive
2016-05-24 12:46:01+00:00,great partner heres shes learned,735089469150334976,259,1251,Sprinklr,0.8,0.75,positive,BillGates,"{'neg': 0.0, 'neu': 0.494, 'pos': 0.506, 'compound': 0.6249}",0.6249,positive
2016-05-23 17:01:42+00:00,rt wrote letter reflect first two years ceo gates foundation,734791427763228672,243,0,Twitter Web Client,0.25,0.3333333333333333,positive,BillGates,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2016-05-22 14:26:44+00:00,five books kept reading long past gone sleep,734390038482452480,1594,3528,Twitter Web Client,-0.15,0.325,negative,BillGates,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2016-05-21 17:21:01+00:00,melinda read book spent lot time talking dinner table,734071511213088768,570,1770,Sprinklr,-0.1,0.1,negative,BillGates,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2016-05-21 13:14:00+00:00,loved working michael kinsley started slate microsoft new book aging terrific,734009347357966336,387,1507,Sprinklr,0.27878787878787875,0.7515151515151516,positive,BillGates,"{'neg': 0.0, 'neu': 0.562, 'pos': 0.438, 'compound': 0.7906}",0.7906,positive
2016-05-20 17:43:01+00:00,youre fascinated japan book mustread,733714660680175616,596,1661,Sprinklr,0.0,0.0,neutral,BillGates,"{'neg': 0.0, 'neu': 0.563, 'pos': 0.437, 'compound': 0.4767}",0.4767,positive
2016-05-20 16:29:24+00:00,old way thinking developing world helpful heres via,733696134372331522,1065,2673,Sprinklr,0.1,0.2,positive,BillGates,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4215}",0.4215,positive
2016-05-19 18:08:01+00:00,funny accessible book wonderful love letter math,733358565621174276,627,1947,Sprinklr,0.53125,0.74375,positive,BillGates,"{'neg': 0.0, 'neu': 0.27, 'pos': 0.73, 'compound': 0.8957}",0.8957,positive
2016-05-19 16:26:18+00:00,rednoseday week away tweet rt using rednose4kids foundation donate 10 end child poverty,733332967540461568,20587,21205,Twitter for Windows Phone,0.0,0.0,neutral,BillGates,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.5106}",-0.5106,negative
2016-05-19 13:32:00+00:00,ive lots great talks w economics energy take class free,733289101328306176,530,1362,Sprinklr,0.6000000000000001,0.775,positive,BillGates,"{'neg': 0.0, 'neu': 0.424, 'pos': 0.576, 'compound': 0.8591}",0.8591,positive
2016-05-19 03:01:02+00:00,explains investing better data women girls,733130312977424384,715,1455,Sprinklr,0.5,0.5,positive,BillGates,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}",0.4404,positive
2016-05-18 01:23:07+00:00,year decided something little different launch summer reading listmake first vr video,732743284578099201,888,2837,Twitter Web Client,0.020833333333333332,0.4777777777777778,positive,BillGates,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2016-05-17 17:23:44+00:00,looking next great read 5 books recommend summer,732622642918776836,1885,4322,Twitter Web Client,0.4,0.375,positive,BillGates,"{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.765}",0.765,positive
2016-05-15 16:19:45+00:00,long women invisible benefits development cant reach heres change,731881765900423169,3745,6250,Twitter Web Client,-0.05,0.4,negative,BillGates,"{'neg': 0.101, 'neu': 0.656, 'pos': 0.244, 'compound': 0.3666}",0.3666,positive
2016-05-12 13:54:02+00:00,100 years light bulb invented majority africans still live dark,730757930702737408,2167,3080,Sprinklr,0.12878787878787878,0.5333333333333333,positive,BillGates,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2016-05-11 19:57:00+00:00,take look incredible path poliofree world via,730486889493450756,1275,2555,Sprinklr,0.9,0.9,positive,BillGates,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2016-05-11 14:06:00+00:00,ive always appreciated advice talks made insights available everyone,730398555698020354,492,1454,Sprinklr,0.30000000000000004,0.25,positive,BillGates,"{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.5106}",0.5106,positive
2016-05-10 22:01:00+00:00,phenomenal support people canada fight aids tb malaria,730155706234613761,613,1531,Sprinklr,0.5,0.5,positive,BillGates,"{'neg': 0.23, 'neu': 0.531, 'pos': 0.239, 'compound': 0.0258}",0.0258,positive
2016-05-10 04:30:01+00:00,progress possible role play speeding,729891216272265216,943,2498,Sprinklr,0.0,1.0,neutral,BillGates,"{'neg': 0.0, 'neu': 0.366, 'pos': 0.634, 'compound': 0.6369}",0.6369,positive
2016-05-09 22:12:37+00:00,vital question stunning inquiry origin life loved book,729796241064927233,1074,3406,Sprinklr,0.4333333333333333,0.7333333333333334,positive,BillGates,"{'neg': 0.0, 'neu': 0.365, 'pos': 0.635, 'compound': 0.8271}",0.8271,positive
2016-05-07 18:05:29+00:00,team working number cool energy projects fun visit learn,729009271388639232,1049,4687,Sprinklr,0.32499999999999996,0.42500000000000004,positive,BillGates,"{'neg': 0.0, 'neu': 0.357, 'pos': 0.643, 'compound': 0.7906}",0.7906,positive
2016-05-07 14:34:02+00:00,interested clean energy strongly encourage read free book,728956060057411584,2004,3785,Sprinklr,0.36250000000000004,0.6833333333333333,positive,BillGates,"{'neg': 0.0, 'neu': 0.11, 'pos': 0.89, 'compound': 0.9349}",0.9349,positive
2016-05-06 13:58:09+00:00,world helping young african women fight hiv via,728584639238049792,410,1233,Sprinklr,0.05,0.2,positive,BillGates,"{'neg': 0.241, 'neu': 0.556, 'pos': 0.204, 'compound': -0.1027}",-0.1027,negative
2016-05-05 16:10:01+00:00,remarkable dataviz worlds shipping routes via,728255437527715840,664,1577,Sprinklr,0.75,0.75,positive,BillGates,"{'neg': 0.0, 'neu': 0.581, 'pos': 0.419, 'compound': 0.5574}",0.5574,positive
2016-05-04 07:07:00+00:00,sad learn sir david mackays death book energy one favorites,727756397836931073,876,2768,Sprinklr,-0.5,1.0,negative,BillGates,"{'neg': 0.391, 'neu': 0.335, 'pos': 0.274, 'compound': -0.4767}",-0.4767,negative
2016-05-03 20:45:37+00:00,fred wright high school geometry teacher inspired love computers thankateacher,727600020619448324,772,2912,Sprinklr,0.33,0.57,positive,BillGates,"{'neg': 0.0, 'neu': 0.519, 'pos': 0.481, 'compound': 0.8126}",0.8126,positive
2016-05-02 13:29:01+00:00,nick lane makes compelling case energy made us,727127758833340416,573,1795,Sprinklr,0.3,0.6,positive,BillGates,"{'neg': 0.0, 'neu': 0.6, 'pos': 0.4, 'compound': 0.4588}",0.4588,positive
2016-05-01 17:40:21+00:00,life earth begin author seeks answer one humanitys compelling questions,726828618660204544,2936,5854,Twitter Web Client,0.3,0.6,positive,BillGates,"{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.2263}",0.2263,positive
2016-04-30 17:06:59+00:00,making first virtualreality video special guest star,726457835626725376,1623,6789,Twitter for Windows Phone,0.3035714285714286,0.45238095238095233,positive,BillGates,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.4019}",0.4019,positive
2016-04-28 12:48:01+00:00,fascinating book nick lane explores latest thinking origin life,725667887185289216,901,2422,Sprinklr,0.6,0.875,positive,BillGates,"{'neg': 0.0, 'neu': 0.696, 'pos': 0.304, 'compound': 0.5423}",0.5423,positive
2016-04-26 12:27:02+00:00,every student deserves chance learn essential 21st century skill csforall,724937831634841602,2061,3075,Sprinklr,0.0,0.15,neutral,BillGates,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.25}",0.25,positive
2023-03-03 20:02:20+00:00,169 mt orbit year far,1631746850054352897,2012,27815,Twitter for iPhone,0.1,1.0,positive,ElonMusk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2023-03-03 18:56:06+00:00,stage 1 stage 2 mass ratio high falcon 9 necessitating long entry burn fixed starship,1631730183698001920,729,9440,Twitter for iPhone,0.07,0.37999999999999995,positive,ElonMusk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2023-03-03 18:39:23+00:00,rt pics dragon crew6 approaching morning,1631725977897435136,2155,0,Twitter for iPhone,0.0,0.0,neutral,ElonMusk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2023-03-03 18:39:00+00:00,another launch,1631725881378082816,4172,22497,Twitter for iPhone,0.0,0.0,neutral,ElonMusk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2023-03-03 18:16:10+00:00,used crypto got interested ai,1631720134636367872,13326,150066,Twitter for iPhone,0.25,0.5,positive,ElonMusk,"{'neg': 0.0, 'neu': 0.597, 'pos': 0.403, 'compound': 0.4019}",0.4019,positive
2023-03-03 17:20:09+00:00,goal,1631706036292952064,355,5942,Twitter for iPhone,0.0,0.0,neutral,ElonMusk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2023-03-02 12:26:07+00:00,many nns visualizer tool crashes trying render,1631269653442961409,444,7022,Twitter for iPhone,0.5,0.5,positive,ElonMusk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2023-03-02 11:38:33+00:00,insane,1631257681473294338,682,9626,Twitter for iPhone,-1.0,1.0,negative,ElonMusk,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4019}",-0.4019,negative
2023-03-02 07:59:49+00:00,,1631202637184991237,297,5617,Twitter for iPhone,0.0,0.0,neutral,ElonMusk,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2023-03-02 07:46:06+00:00,ability twitter advertising reach influential people world often fully appreciated social networks technically bigger twitter writers amp leaders spend time,1631199184203182080,12919,133935,Twitter for iPhone,0.07777777777777778,0.22222222222222224,positive,ElonMusk,"{'neg': 0.0, 'neu': 0.618, 'pos': 0.382, 'compound': 0.8357}",0.8357,positive
2023-03-02 07:27:08+00:00,cybertruck cruisers nextlevel designed bladerunner,1631194410552803328,1544,34985,Twitter for iPhone,0.0,0.0,neutral,ElonMusk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2023-03-02 05:37:07+00:00,rt liftoff crew6,1631166723092037633,5107,0,Twitter for iPhone,0.0,0.0,neutral,ElonMusk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2023-03-02 05:30:43+00:00,rt rocket fueling started systems remain go launch nasas crew6 mission set lift 1234am et,1631165115969011714,2266,0,Twitter for iPhone,0.0,0.0,neutral,ElonMusk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2023-03-02 05:24:35+00:00,rt crew6 go launch,1631163568828686336,3941,0,Twitter for iPhone,0.0,0.0,neutral,ElonMusk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2023-03-02 05:24:30+00:00,rt watch falcon 9 launch dragon crew6,1631163551673991169,2383,0,Twitter for iPhone,0.0,0.0,neutral,ElonMusk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2023-03-02 02:57:31+00:00,twice many people died japan last year born population freefall rest world trending follow,1631126559015747585,26724,131972,Twitter for iPhone,0.25,0.2833333333333333,positive,ElonMusk,"{'neg': 0.217, 'neu': 0.783, 'pos': 0.0, 'compound': -0.5574}",-0.5574,negative
2023-03-02 02:41:36+00:00,exactly,1631122553258274818,383,7034,Twitter for iPhone,0.25,0.25,positive,ElonMusk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2023-03-02 02:40:49+00:00,wow,1631122359556947973,160,2875,Twitter for iPhone,0.1,1.0,positive,ElonMusk,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5859}",0.5859,positive
2023-03-02 02:17:47+00:00,good,1631116559941771265,232,5285,Twitter for iPhone,0.7,0.6000000000000001,positive,ElonMusk,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,positive
2023-03-02 02:10:45+00:00,rt go launch watch crew6 blast dragon endeavour spacecraft upcoming launch attemp,1631114789723201537,3203,0,Twitter for iPhone,0.0,0.0,neutral,ElonMusk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2023-03-01 23:57:05+00:00,interesting,1631081153024217091,359,11320,Twitter for iPhone,0.5,0.5,positive,ElonMusk,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4019}",0.4019,positive
2023-03-01 23:42:50+00:00,rt produced 4 millionth vehicle giga texas today,1631077564931252224,4209,0,Twitter for iPhone,0.0,0.0,neutral,ElonMusk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2023-03-01 22:41:29+00:00,bus voltage raised 12v 48v drops copper usage 4x,1631062128147693573,624,10616,Twitter for iPhone,0.0,0.0,neutral,ElonMusk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2023-03-01 22:35:51+00:00,lol,1631060708715577348,182,3881,Twitter for iPhone,0.8,0.7,positive,ElonMusk,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,positive
2023-03-01 22:31:55+00:00,olbermann posting dog account epic,1631059721368076289,337,3675,Twitter for iPhone,0.1,0.4,positive,ElonMusk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2023-03-01 22:16:01+00:00,detailed whitepaper calculations amp assumptions released tesla shortly,1631055720153006080,2262,33939,Twitter for iPhone,0.2,0.525,positive,ElonMusk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2023-03-01 22:14:04+00:00,,1631055228089794560,10070,119650,Twitter for iPhone,0.0,0.0,neutral,ElonMusk,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2023-03-01 22:06:37+00:00,accurate,1631053352200024064,710,15638,Twitter for iPhone,0.4000000000000001,0.6333333333333334,positive,ElonMusk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2023-03-01 21:58:52+00:00,rt teslas purpose accelerate worlds transition sustainable energy today unveiling master plan 3the path,1631051401525690374,3530,0,Twitter for iPhone,0.0,0.0,neutral,ElonMusk,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.2732}",0.2732,positive
2023-03-01 21:24:19+00:00,,1631042709141037056,2932,27604,Twitter for iPhone,0.0,0.0,neutral,ElonMusk,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2023-03-01 21:15:10+00:00,youre gon na believe running little late presentation starts 5 mins,1631040406115823618,2811,37355,Twitter for iPhone,-0.24375,0.55,negative,ElonMusk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2023-03-01 20:49:15+00:00,obv,1631033881079197696,220,3984,Twitter for iPhone,0.0,0.0,neutral,ElonMusk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2023-03-01 20:47:08+00:00,,1631033350746955777,127,4204,Twitter for iPhone,0.0,0.0,neutral,ElonMusk,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2023-03-01 20:45:10+00:00,best work imo,1631032856616026112,410,11491,Twitter for iPhone,1.0,0.3,positive,ElonMusk,"{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.6369}",0.6369,positive
2023-03-01 20:37:28+00:00,personal account incorrectly flagged impersonation totally crazy since based,1631030915810967552,1991,41878,Twitter for iPhone,-0.3,0.6,negative,ElonMusk,"{'neg': 0.252, 'neu': 0.748, 'pos': 0.0, 'compound': -0.4005}",-0.4005,negative
2023-03-01 19:22:44+00:00,acknowledge alcohol poison fine drink little trade small amount health even smaller amount fun thats crazy friends alcohol legacy drug,1631012111101972486,4778,63482,Twitter for iPhone,-0.05347222222222222,0.5,negative,ElonMusk,"{'neg': 0.203, 'neu': 0.515, 'pos': 0.282, 'compound': 0.3182}",0.3182,positive
2023-03-01 07:15:08+00:00,,1630829002112811009,286,5945,Twitter for iPhone,0.0,0.0,neutral,ElonMusk,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2023-03-01 07:13:17+00:00,intense,1630828537870524416,271,5444,Twitter for iPhone,0.2,1.0,positive,ElonMusk,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.0772}",0.0772,positive
2023-03-01 07:08:42+00:00,,1630827383602450432,115,2136,Twitter for iPhone,0.0,0.0,neutral,ElonMusk,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2023-03-01 07:00:06+00:00,,1630825219429396480,265,7614,Twitter for iPhone,0.0,0.0,neutral,ElonMusk,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2023-03-01 06:25:20+00:00,call infinite gear ratio torque action,1630816472984330241,6994,93515,Twitter for iPhone,0.1,0.1,positive,ElonMusk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
