Date&Time,Tweet,Tweet_ID,ReTweet_Count,Favorite_Count,Tweet_Source
2022-09-22 21:11:23+00:00,think everyone thankful wasnt lead chef ill thinking salad conversation days,1573057395852546049,5,46,Twitter Web App
2022-09-22 02:26:15+00:00,rt historic show global solidarity donors raised 1425 billion funds sp,1572774246849613824,171,0,Twitter Web App
2022-09-22 00:47:13+00:00,rt juice corn goalkeepers2030,1572749324475600897,184,0,Twitter Web App
2022-09-22 00:46:46+00:00,rt inspiring hear president speak compellingly keeping girls school longer priority,1572749210482610177,74,0,Twitter Web App
2022-09-22 00:26:42+00:00,goalkeepers2030 filled laughter impactful storytelling innovative ideas left feeling inspired,1572744159185801218,166,1785,Twitter Web App
2022-09-21 21:51:37+00:00,month committing 912 million help replenish global fund 2026 expand access health services around world build resilient health systems prevent future pandemics fightforwhatcounts,1572705133422858240,124,1248,Twitter Web App
2022-09-21 21:51:37+00:00,ive long said one kindest things people ever done one another also one effective programs supported global fund reduced death toll aids tb malaria 50 saving 50m lives,1572705132143607808,225,1777,Twitter Web App
2022-09-21 19:06:42+00:00,honor see morning supporting builds healthier safer world kindest thing one another,1572663630235312128,134,1000,Twitter Web App
2022-09-21 11:47:43+00:00,night rare many heroes one place goalkeepers2030,1572553155724058629,234,2870,Twitter Web App
2022-09-20 19:45:49+00:00,chance connect john kerry kick climateweeknyc optimistic recent momentum accelerate clean energy transition,1572311083242733568,247,2562,Twitter Web App
2022-09-20 19:12:43+00:00,one favorite things bono loves good surprise chance photobomb activists hear campaign stories share latest progress malaria research fightforwhatcounts,1572302755364208640,183,1477,Twitter Web App
2022-09-20 15:53:00+00:00,first time since 2019 goalkeepers community coming together person im excited spend time hear innovative work drive progress goalkeepers2030,1572252495853899778,147,1339,Twitter Web App
2022-09-19 21:28:33+00:00,rt amidst backsliding sdgs past two years interview optimistic reminder mo,1571974551566680066,90,0,Twitter Web App
2022-09-15 22:57:38+00:00,congratulations phenomenal career time celebrate,1570547417354993666,338,3669,Twitter Web App
